id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_4,n_children_5_14,n_children_0_14,n_underage,n_adults_15_65,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,ses,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,region_name,income_share,teleworks,work_schedule,employment_status,formality,cise,occupation_group,swb1,swb2,swb3,swb4,swb5,swb6,swb7,swb8,swb9,swb10,swb11,swb12,swb13,swb14,swb15,swb16,swb17,swb18,swb19,inc_main_job,inc_labor,inc_pension,inc_group,inc_household_total,inc_household_pc,inc_group_personal,inc_personal,household_income,inc_person_week,I,t_paid_work,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute_to,t_commute_ed,t_commute_cpaf_cp,t_commute_tdnr_admnhog,t_commute_tdnr_comphog,t_commute_tcnr_re,t_commute_tcnr_ce,t_commute_tcnr_oac,t_care_0_4,t_care_5_14,t_care_children_teens,t_care_15_65,t_care_66_plus,t_care_disability,tact_tto_ds,tact_tto_fds,tact_ted_ds,tact_ted_fds,tact_tcpaf_cp_ds,tact_tcpaf_cp_fds,tact_ttdnr_admnhog_ds,tact_ttdnr_admnhog_fds,tact_ttdnr_comphog_ds,tact_ttdnr_comphog_fds,tact_ttcnr_re_ds,tact_ttcnr_re_fds,tact_ttcnr_oac_health_ds,tact_ttcnr_oac_health_fds,tact_ttcnr_oac_work_ds,tact_ttcnr_oac_work_fds,tact_factor_sab,tact_factor_dom,tact_factor_ds,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
01012-1,01012-1-03,0,0,5,6,2,0,0,0,0,3,3,1,2,1,2,0,3,52,1,1,1,0,0,0,1,61,45-65,2,secundaria,0,0,0,0,0,3,norte,4,Atacama,0,0,NA,Desocupada(o),NA,NA,NA,4,4,85,NA,NA,1,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,325,108.33333333333333,0,0,0,0,0.05,18.44,2.24,0.3,0,0,6.16,0.73,2.35,0,37.15,9.26,57.69000000000001,0,12.84,1.73,0,5.53,0.85,7.44,0,0,0,0,5.24,0,0,0,0,0,0,0,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,5.238095238095238,NA,NA,NA,NA,NA,NA,NA,1.161290322580645,1.1091639357519416,1.0476190476190477,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
01013-1,01013-1-01,0,0,4,7,1,0,0,0,0,1,2,1,0,1,1,0,2,50,0,0,0,0,1,1,0,78,66+,2,secundaria,0,0,0,0,0,3,norte,5,Coquimbo,1,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,121.25,242.5,121.25,60.625,242.5,363.75,363.75,181.875,1455000,0,0,0,0,26.35,8.99,3,0,0,1.11,7.1,0,0,20.57,15.22,60.30000000000001,0,2.29,0,0.55,18.08,1.66,1.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5238095238095237,1.0950570342205324,1.0827067669172932,167.99999999999997,NA,59.27516891997632,79.13,7.37,63.23,21.51,24.76,32.33,30.45,19.3,5.24,21.17,304.4748310800237
01014-1,01014-1-01,0,0,4,6,1,0,0,0,0,2,3,1,1,2,1,0,3,52.666666666666664,1,0,0,0,0,0,1,82,66+,2,primaria,0,0,0,0,0,2,centro,6,Valparaíso,0.4,0,NA,Inactiva(o),NA,NA,NA,4,5,3,NA,NA,1,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,100,125,41.666666666666664,40,90,225,55,600000,0,0,0,0,17.03,8.69,5.36,0,0,0,1.33,0,0,9.23,11.66,47.28,0,0.38,0,0,34.84,0,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3432835820895521,1.1389809916727833,1.2891674127126231,168.00000000000003,NA,-11.510503209581856,25.79,2.06,21.52,8.07,8.59,10.92,12.75,4.8,1.36,5.66,101.51050320958186
01015-1,01015-1-01,1,0,5,7,1,0,0,0,0,1,1,1,1,1,0,0,1,23,0,0,0,0,0,0,0,23,12-24,2,técnica,0,1,45,9,5,2,sur,15,Aysén del General Carlos Ibañez del Campo,1,0,3,Ocupada(o),1,3,5,3,NA,NA,2,NA,2,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,175,0,0,175,175,0,175,175,175,0,45,0,1.09,0,8.95,4.18,0.87,0,0.41,0,0.45,0,2.79,10.81,4.84,45.48,0,25.87,4.42,0.22,8.75,1.36,1.83,0.68,0,0,0,0,0,0,0,0,0,0,1.09,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0521243596380254,0.8944099378881988,0.81651376146789,168,3.888888888888889,-42.39312981332299,26.05,9.03,73.69,12.93,10.99,29.07,23.2,16.71,5.67,10.04,217.393129813323
01017-1,01017-1-01,1,0,1,6,1,0,0,0,0,2,2,2,1,0,0,0,2,40,1,0,0,0,0,0,1,55,45-65,1,secundaria,0,1,45,9,5,1,centro,9,Maule,1,0,3,Ocupada(o),1,3,3,5,4,NA,2,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,37.5,150,75,37.5,150,150,75,150000,45,0,0,0,3.47,1.12,0.4,0,0,0,0.93,0,1.34,5.8,10.76,49.39999999999999,0,4.4,0.09,0,35.95,0,5.6,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.054945054945055,1.0397611148838555,1.2916666666666667,168,2.5,-3.8624009548605898,49.1,5.41,36.11,7.39,9.73,16.61,14.75,7.35,1.89,5.53,153.8624009548606
01017-1,01017-1-02,0,0,1,6,3,0,0,0,0,2,2,2,1,0,0,0,2,40,0,0,0,0,0,0,1,25,25-44,1,secundaria,1,0,0,0,0,1,centro,9,Maule,0,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,2,2,85,1,3,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,150,56.25,0,0,0,0,0,6.3,2.91,2.67,0,0.05,0,6.76,0,0,10.13,6.22,48.529999999999994,30.24,24.85,2.49,0,11.56,2.13,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1162790697674418,1.2339331619537275,0.9381107491856677,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01018-1,01018-1-02,0,0,4,6,2,0,0,0,0,0,2,2,0,0,2,0,2,74,0,1,1,0,0,0,0,74,66+,2,primaria,0,0,0,0,0,3,norte,2,Tarapacá,0.5,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,51.5,0,0,0,103,154.5,309,103,206000,0,0,0,0,11.36,0.39,0,0,0,0,0.06,0,0,5.34,21.37,75.94,0,3.99,0,0,36.43,1.56,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,817.9881656804732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.702127659574468,1.361223929371384,1.7041420118343193,168,NA,41.28057427242582,41.03,2.24,20.68,8.31,13,8.82,9.42,4.9,0.34,4.49,113.21942572757419
01019-1,01019-1-01,0,0,5,7,1,0,0,0,0,0,2,1,0,0,2,0,2,68,0,1,1,0,0,0,1,68,66+,1,primaria,0,0,0,0,0,3,centro,8,Libertador General Bernardo O´Higgins,0.5,0,NA,Inactiva(o),NA,NA,NA,2,4,NA,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,59,236,118,59,118,177,354,118,1180000,0,0.09,0,0.04,14.06,0.83,0.14,0,0,0,15.41,0,0,4.49,13.46,62.07000000000001,0,40.25,0,0.23,16.65,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4443329989969909,1.1428571428571428,1.152,167.99999999999997,NA,46.0413559339428,40.83,3.38,24.69,10.79,17.51,11.58,11.29,6.31,0.53,4.05,130.9586440660572
01020-1,01020-1-01,0,0,4,7,1,0,0,0,0,1,2,2,1,2,2,0,2,65.5,0,1,1,0,0,0,0,71,66+,3,técnica,0,0,0,0,0,3,sur,13,Los Ríos,0.3048780487804878,0,NA,Inactiva(o),NA,NA,NA,4,4,NA,NA,NA,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.5,125,205,102.5,38.109756097560975,100.61,330,121.5548780487805,750000,0,0,0,7.37,16.45,0.9,0.09,0,2.21,4.49,3.61,0,0,3.63,15.93,51.85000000000001,0,7.31,0,2.5,5.32,0.38,31.67,0,0,0,0,7.82,0,0,6.47,0,0,0,7.37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.883495145631068,NA,NA,NA,NA,NA,NA,NA,1.3382987936072812,1.3623462630085146,1.5533980582524272,168,NA,12.047169581309252,15.27,1.61,24.43,9.4,8.56,9.27,10.93,4.76,0.59,3.76,88.56283041869075
01021-1,01021-1-01,1,0,4,6,1,0,0,0,0,0,2,1,2,2,2,0,2,67,0,1,1,1,0,1,1,67,66+,2,universitaria,0,1,30,6,5,5,centro,10,Ñuble,0.627906976744186,0,1,Ocupada(o),1,3,1,5,4,NA,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,150,150,187.5,575,537.5,268.75,361.04651162790697,698.55,1112.5,449.2732558139535,3050000,30,0,0,0,9.2,3.68,1.56,0,1.11,0,2.85,0,0.37,3.23,12.16,44.24999999999999,0,28.78,0,20.54,6.69,0,1.28,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.309090909090909,1.054945054945055,0.9210526315789473,168.00000000000003,5,198.72841267689753,69.53,9.82,84.14,70.44,66.6,59.74,47.26,42.94,4.55,44.79,499.82158732310245
01023-1,01023-1-01,0,0,4,6,1,0,0,0,0,3,3,2,1,1,0,0,3,28,0,1,1,0,0,0,0,31,25-44,2,secundaria,0,0,0,0,0,1,norte,2,Tarapacá,0,0,NA,Desocupada(o),NA,NA,NA,4,4,85,NA,NA,2,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,117,39,0,0,117,39,0,0,0,0,0,5.43,5.18,0.35,0,0.55,1.1,1.79,0,0.68,12.46,13.9,73.91,0,12.08,8.52,0,18.86,0.34,12.02,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.350844277673546,1.1226398856518518,1.4649033570701933,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01024-1,01024-1-01,0,0,5,7,1,0,1,1,1,0,2,2,0,1,2,0,3,51.333333333333336,0,1,1,0,0,0,0,73,66+,1,universitaria,0,0,0,0,0,5,sur,13,Los Ríos,0.8823529411764706,0,NA,Inactiva(o),NA,NA,NA,5,5,5,NA,NA,3,85,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,600,1360,680,226.66666666666666,1200,1800,2040,626.6666666666666,7840000,0,0,0.35,0.1,0.69,2.39,0,0.05,0,0,1.62,0,0,5.22,18.68,68.02,0,9.38,0,0.42,57.21,3.77,0.1,0,0,0,0,0,0,0,0,0,0.46,0.46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.087223239396742,1.1383399209486167,1.1950207468879668,167.99999999999997,NA,758.8952372451755,147.46,29.48,221.02,133.44,140.25,124.3,89.1,83.67,28.11,44.29,1041.1047627548246
01026-1,01026-1-01,1,0,3,7,1,0,1,1,1,2,2,1,1,1,0,0,3,25,1,0,0,0,0,0,1,45,25-44,1,técnica,1,1,36,6,6,4,centro,6,Valparaíso,1,1,2,Ocupada(o),1,3,3,2,1,3,1,1,1,1,1,1,2,85,NA,NA,NA,NA,NA,4,3,1,300,300,50,152.5,402.5,134.16666666666666,152.5,502.5,502.5,167.5,810000,36,2.26,0.5,0.03,2.44,1.66,1.42,0,0.34,1.82,1.57,0,2.09,6.33,5.42,57.74000000000001,34.53,4.89,0.64,0.05,0.43,0,2.26,0,1.81,0,0,0.5,3.27,0,0,0,5.78,5.78,0,0,0,27.5,NA,20.479704797047972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9263016999373009,1.1851851851851851,1.0239852398523985,168,8.333333333333334,25.16433463758381,80.29,18.23,83.41,31.17,35,77.95,44.37,43.44,31.99,31.47,477.3356653624162
01028-1,01028-1-02,1,0,2,7,11,0,2,2,2,2,2,1,2,1,0,0,4,26.75,0,0,0,0,0,0,1,33,25-44,2,técnica,0,1,45,6,6,2,centro,11,Biobío,0.6428571428571429,0,3,Ocupada(o),1,3,3,1,1,5,2,NA,1,1,1,2,3,2,NA,NA,NA,NA,NA,2,5,1,112.5,112.5,0,0,0,0,0,112.5,175,43.75,0,45,3.28,0.23,0.03,7.63,5.54,9.41,0.03,0,1.79,0.69,0,0,6.92,8.3,35.57000000000001,0,19.75,0,0.86,0.77,8.47,11.56,1.14,0,0,0,1.03,0,0,0,0,3.52,3.52,0.03,0,0.03,35,NA,NA,NA,NA,NA,NA,NA,1.496296296296296,NA,NA,NA,NA,NA,NA,NA,0.9973810975704772,1.062730627306273,0.8977777777777777,168,2.5,-55.87154640661593,46.55,7.02,33.57,9.79,9.61,22.97,17.88,9.75,3.85,7.38,168.37154640661592
01029-1,01029-1-01,1,1,5,6,1,0,0,0,0,3,3,3,2,1,0,0,3,43,1,1,1,0,0,0,0,53,45-65,1,secundaria,0,1,48,9,5,2,centro,8,Libertador General Bernardo O´Higgins,0.660377358490566,0,4,Ocupada(o),1,3,6,3,5,5,2,NA,85,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,175,175,0,0,265,88.33333333333333,0,175,265,88.33333333333333,0,48,0,0,10.38,2.48,0.28,0.87,0.23,0,0,3.35,0,0,11.16,4.6,44.64000000000001,0,7.84,0.93,0,9.67,6.36,6.71,2.08,0,0,0,0,0,8.42,0,0,0,0,20.66,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.423076923076923,NA,NA,NA,1.014799154334038,1.0344218228523896,0.8423076923076923,168.00000000000003,3.6458333333333335,6.807959027324407,50.64,4.84,31.17,8.76,12.02,23.17,18.08,9.29,2.37,7.84,168.19204097267558
01029-1,01029-1-02,1,0,5,6,3,0,0,0,0,3,3,3,2,1,0,0,3,43,0,0,0,0,0,0,1,24,12-24,1,técnica,0,1,48,8,6,2,centro,8,Libertador General Bernardo O´Higgins,0.33962264150943394,0,4,Ocupada(o),1,3,3,5,3,3,1,NA,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,90,90,0,0,0,0,0,90,265,88.33333333333333,0,48,0,0,0,4.09,10.94,0.01,0,0.52,0.2,2.64,0,0,11.1,8.01,33.64000000000001,0,24.35,4.46,0.4,8.2,0,5.61,5.64,0,0,0,0.19,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.180327868852459,1.0556632152833056,0.967391304347826,168,1.875,3.5012360711954096,26.04,2.49,16.03,4.51,6.18,11.92,9.3,4.78,1.22,4.03,86.49876392880459
01029-1,01029-1-03,0,0,5,6,2,0,0,0,0,3,3,3,2,1,0,0,3,43,1,1,1,0,0,0,1,52,45-65,1,secundaria,0,0,0,0,0,2,centro,8,Libertador General Bernardo O´Higgins,0,0,NA,Inactiva(o),NA,NA,NA,4,5,5,NA,NA,2,85,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,265,88.33333333333333,0,0,0,0,0,3.12,0.61,2.74,0,0,0,1.03,0,0,24.13,2.98,34.900000000000006,0,8.47,0,0,46.43,0,29.96,0,0,13.63,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,4.542586750788643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.070631970260223,1.0076976906927921,0.9085173501577286,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
01030-1,01030-1-01,1,0,1,7,1,0,0,0,0,1,1,1,1,1,0,0,1,40,0,0,0,0,0,0,0,40,25-44,3,técnica,0,1,60,12,6,2,metropolitana,7,Región Metropolitana de Santiago,1,0,4,Ocupada(o),1,3,5,4,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,225,0,0,225,225,0,225,225,225,0,60,0,0,0,0.2,2.62,0.56,0,0.11,0,0.02,0,0,7.23,4.51,49.01,0,12.13,0.67,3.73,0.89,0,12.36,13.96,0,0,0,0,0,0,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9580413802023144,0.9612817089452604,1.0116618075801747,168,3.75,-21.641519899420317,49.22,7.76,69.7,15.17,18.22,25.85,22.39,17.7,2.95,17.68,246.6415198994203
01033-1,01033-1-02,0,0,1,6,2,0,0,0,1,4,3,4,1,1,0,0,4,31.75,1,1,1,0,1,1,0,47,45-65,2,secundaria,0,0,50,10,5,3,metropolitana,7,Región Metropolitana de Santiago,0.3146853146853147,0,4,Ocupada(o),2,3,5,3,4,85,1,NA,3,85,2,2,1,85,NA,NA,NA,NA,NA,NA,NA,NA,112.5,112.5,0,0,0,0,0,112.5,357.5,89.375,0,50,0,0,0.95,1.09,0.79,0.03,0.18,0.03,0.18,1.89,0,0.52,6.08,6.65,55.48000000000001,0,16.14,0.03,0.17,12.96,0.48,8.56,3.43,0,0,0,0.18,1.29,0,0.89,0,0,0,2.34,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.070631970260223,1.1184921623673876,1.0299401197604792,168,2.25,-8.31432162895539,33.43,2.91,22.68,6.19,8.2,13.86,10.68,7.57,6.5,8.8,120.81432162895538
01033-1,01033-1-04,0,0,1,6,3,0,0,0,1,4,3,4,1,1,0,0,4,31.75,0,0,0,0,1,1,0,16,12-24,2,primaria,1,0,0,0,0,3,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Inactiva(o),NA,NA,NA,4,2,85,NA,1,3,3,3,1,1,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,357.5,89.375,0,0,0,0,1.09,1.82,0.6,0.18,0,0.09,0.41,0.6,0,0.41,4.83,4.46,37.50999999999999,74.72,10.93,3.28,1.64,11.75,0,6.56,0,5.62,0,0,1.5,0,0,0,0,0,0,1.09,0,0,NA,NA,38.24999999999999,NA,NA,NA,NA,NA,0.37499999999999994,NA,NA,NA,NA,NA,NA,NA,1.309090909090909,1.2510860121633363,0.8999999999999999,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01036-1,01036-1-02,1,0,5,6,2,0,0,0,0,2,2,2,1,0,0,0,2,48.5,0,1,1,0,0,0,0,51,45-65,2,primaria,0,1,40,10,4,1,centro,6,Valparaíso,1,0,2,Ocupada(o),2,2,4,5,5,NA,3,NA,3,85,1,3,3,85,NA,NA,NA,NA,NA,NA,NA,NA,50,50,0,0,0,0,0,50,50,25,0,40,0,0,0,0,0.36,0,0.22,0.77,0.15,2.36,0,0,2.37,5.19,36.21000000000001,0,2.3,0,0.27,37.36,0.55,36.71,3.11,0,0,0,0.07,0,0,0,0,0,0,0,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1180124223602486,1.350692229767756,1.555299539170507,168,1.25,-48.50480516101729,34.39,3.07,21.94,4.88,6.97,9.92,9.23,4.22,0.76,3.11,98.50480516101729
01037-1,01037-1-04,1,0,3,6,7,0,0,0,1,3,3,4,2,0,1,0,4,51.5,0,1,1,0,0,0,1,55,45-65,2,primaria,0,1,48,8,6,4,norte,2,Tarapacá,0.26548672566371684,0,4,Ocupada(o),1,5,3,3,3,85,2,NA,2,85,1,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,75,75,0,0,0,0,43.80530973451328,118.81,447.5,81.57632743362832,0,48,0,0,0,4.19,1.49,1.06,0,0,0.25,0.29,0,0,9.92,6.44,55.49999999999999,0,1.32,0,0.76,11.56,7.92,5.74,13.38,0,0,0,0.18,0,0,0,0,0,0,0,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.103448275862069,1.2713969933580103,1.135135135135135,168,1.5625,14.09022288974088,37.77,2.24,14.03,5.01,8.68,14.31,8.81,6.05,1.57,6.22,104.71977711025912
01038-1,01038-1-03,0,0,2,6,3,1,1,2,3,3,2,2,0,1,0,0,5,17.2,0,0,0,0,1,1,0,17,12-24,2,primaria,1,0,0,0,0,1,sur,12,La Araucanía,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,2,85,2,2,1,85,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,31.5,2.1,0,0,3.64,0,0.06,0.37,0.7,0.11,0,0,0,0.27,0,0,2.22,10.76,52.42,47.44,4.85,13.02,0,8.58,17.38,4.33,0,1.85,0,0,0,0,0,0,3.64,0.18,3.64,0.06,0,0,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5483870967741935,1.23814710597731,0.8888888888888888,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01041-1,01041-1-04,0,0,2,7,3,0,0,0,0,4,4,4,1,3,0,0,4,37,0,0,0,0,0,0,0,29,25-44,3,técnica,1,0,0,0,0,4,metropolitana,7,Región Metropolitana de Santiago,0,0,NA,Desocupada(o),NA,NA,NA,4,3,85,NA,2,1,85,2,2,2,85,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,550,137.5,0,0,0,0,0,0.59,1.93,2.3,0,0,0,0.62,0,0.83,12.65,8.57,59.98,48.39,12.53,0,0.59,8.27,0,9.34,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9866256723699796,1.2307692307692308,1.3649289099526065,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
01043-1,01043-1-04,0,0,4,7,3,0,0,0,1,5,4,1,3,1,1,0,5,40.4,0,0,0,0,0,0,1,37,25-44,1,técnica,0,0,0,0,0,3,norte,4,Atacama,0,0,NA,Inactiva(o),NA,NA,NA,5,5,5,NA,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,312.5,55,0,0,0,4.51,0,12.25,12.92,0.46,0,0.24,2.39,13.39,0.89,0.01,5.79,13.76,58.68999999999999,0,17.28,2.64,0.89,14.15,0,7.07,0,0,0,0,0.67,0,0,0,0,0,0,4.51,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.049155866675604,0.7955801104972375,0.9442622950819672,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01045-1,01045-1-01,1,0,2,7,1,1,0,1,1,3,3,3,1,2,0,0,4,20.25,1,0,0,0,0,0,1,39,25-44,2,primaria,0,1,35,7,5,1,norte,5,Coquimbo,1,0,2,Ocupada(o),1,3,3,4,4,4,2,NA,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,67.5,130,0,25,155,38.75,25,155,155,38.75,100000,35,0.63,0,0,1.44,4.25,3.07,0,0,1.13,8.27,0,1.6,14.2,8.71,52.77,0,8.74,0,0.42,11.25,0,10.12,6.25,0,0,0,0.15,0,0,0,0.63,0,0.63,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,0.742224316682375,NA,NA,NA,NA,NA,NA,NA,1.044725723947769,1.1068408916218293,0.8906691800188501,167.99999999999997,3.7142857142857144,-77.58599262887891,59.5,4.89,58.65,12.71,8.15,25.03,26.7,9.8,9.39,17.77,232.5859926288789
01045-1,01045-1-02,0,0,2,7,3,1,0,1,1,3,3,3,1,2,0,0,4,20.25,0,0,0,0,0,0,1,22,12-24,2,técnica,1,0,0,0,0,1,norte,5,Coquimbo,0,0,NA,Desocupada(o),NA,NA,NA,4,4,4,NA,2,1,2,2,1,2,2,NA,NA,NA,NA,NA,3,NA,1,0,0,0,0,0,0,0,0,155,32.5,0,0,13.08,0,0.01,2.73,3.76,0.73,0.25,0,0.23,0.36,0,42.35,5.67,8.86,60.55000000000001,11.82,3.31,0.5,5.83,0.74,2.04,3.15,0,0,0,0,0.22,1.81,0,0,15.03,0,15.03,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22733949872557,1.1000763941940412,1.08843537414966,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01045-1,01045-1-03,0,0,2,7,3,1,0,1,1,3,3,3,1,2,0,0,4,20.25,0,0,0,0,0,0,1,19,12-24,2,técnica,0,0,0,0,0,1,norte,5,Coquimbo,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,1,2,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,155,32.5,0,0,5.65,0,0,2.21,1.17,1.47,0,0,0,1.75,0,29.31,12.81,6,76.09,0,14.65,2.93,0.57,1.15,8.16,4.08,0,0,0,0,0,0,0,0,5.65,0,5.65,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.404878048780488,1.2653778558875222,1.019830028328612,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
01046-1,01046-1-01,0,0,4,6,1,1,0,1,2,2,3,1,2,1,2,1,5,37.6,1,0,0,0,0,0,1,38,25-44,2,técnica,0,0,0,0,0,3,norte,2,Tarapacá,0,0,NA,Inactiva(o),NA,NA,NA,4,4,4,NA,NA,2,1,2,3,2,2,1,1,1,1,1,NA,NA,NA,0,0,0,200,187.5,37.5,0,0,387.5,37.5,800000,0,21.76,0,22.5,10.06,3.06,0.59,0,0,3.74,2.27,0.24,0,5.09,6.31,60.15,0,12.81,0,0.37,0.76,0.3,7.93,0,0,0,0,4.58,2.74,2.74,0,49.78,0,49.78,0,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,3.6501901140684407,NA,NA,NA,21.90114068441065,NA,NA,NA,0.9863013698630138,1.1026726940903775,1.0950570342205324,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
