"","folio","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_5","n_menores_6_11","n_menores_12_17","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_5_cut","n_menores_6_11_cut","n_menores_12_17_cut","n_trabajadores_cut","n_profesionales_cut"
"5559","152-1",5559,50.75475,15.0741758241758,23.6,0,37.5326879120879,14.3707142857143,37.465,6.19342774725275,27.04029,13.0642857142857,225.095331483516,-89.9853314835165,5,"metropolitana",1,1,0,1,1,21.2,0,27.022,135.11,5,0,0,1,1,0
"5560","1520-1",5560,30.14782,33.0567112637363,30.6480881318681,36.619246687742,6.38632208791209,27.5379052576112,7.46881,22.2293508671241,0,0.595562857142857,194.689817153137,-28.4711821531367,2,"sur",1,0,0,0,2,68.5,0,83.1093175,166.218635,2,0,0,0,2,0
"5561","1521-1",5561,82.973175,1.94505494505495,55.6105893956044,17.9672274319942,9.2335,37.7705357142857,0,0.0885,0,0,205.588582486939,-46.7310824869393,2,"sur",1,0,0,0,0,81,0,79.42875,158.8575,2,0,0,0,0,0
"5562","1522-1",5562,12.5812864285714,1.94505494505495,26.432,14.6226118681319,8.16625807692308,2.52857142857143,12.39,9.67178571428571,0,0,88.3375684615385,31.7415915384615,3,"sur",1,0,0,1,0,47.6666666666667,0,40.0263866666667,120.07916,3,0,0,1,0,0
"5563","1523-1",5563,42.8264142857143,9.72527472527472,33.1239712637363,10.595025175644,27.2307692307692,0.632142857142857,21.1131983606557,4.02885714285714,0,3.16071428571429,152.436367327509,6.86363267249145,2,"sur",1,0,0,0,0,66.5,0,79.65,159.3,2,0,0,0,0,0
"5564","1524-1",5564,47.9290714285714,29.2721043956044,36.96114,2.51126043956044,95.9879190842491,223.067024945055,34.079061106107,208.582819990097,29.84161,30.4313571428571,738.663368532102,-9.98209853210172,5,"sur",5,0,1,1,2,28.8,0,145.736254,728.68127,5,1,1,1,2,0
"5565","1525-1",5565,60.9060371428571,26.7343685164835,112.677315,59.5094414042515,29.4809546703297,60.8386812718429,55.9670915546748,40.8502750579262,10.325,10.7440264285714,468.033191046937,62.5299139530628,4,"sur",4,1,1,0,1,18.25,0,132.64077625,530.563105,4,1,1,0,1,0
"5566","1526-1",5566,61.2761357142857,0,1.77,4.31121428571429,0,0,0.885,6.109155,0,10.3039285714286,84.6554335714286,35.4095664285714,1,"norte",1,0,0,0,0,79,0,120.065,120.065,1,0,0,0,0,0
"5567","1526-2",5567,125.195892857143,25.0892637362637,70.21,79.9401639344262,27.5063186813187,125.002197802198,45.4531163934426,15.949803620947,0,56.1148351648352,570.461592190574,-40.194077190574,4,"norte",4,1,1,0,2,16.5,0,132.56687875,530.267515,4,1,1,0,2,0
"5568","1527-1",5568,139.240842857143,10.3384565384615,85.8420824175824,10.5717894748694,42.2461103846154,11.103021978022,30.1457712087912,9.95511214285714,0,16.4293928571429,355.872579859485,127.218535140515,5,"norte",4,0,2,1,1,20.2,0,96.618223,483.091115,5,2,3,1,1,0
"5569","1528-1",5569,153.4767,8.27207554945055,118.357883626374,17.9477054044316,16.6539008241758,72.9191049450549,13.4181057169879,22.313894568645,0.66375,6.38266214285714,430.405782777977,-153.657137777977,3,"norte",3,0,1,0,1,25.6666666666667,0,92.2495483333333,276.748645,3,1,1,0,1,0
"5570","1529-1",5570,46.3063607142857,16.0467032967033,20.65,0,0,17.7,21.83,10.9501583416583,84.930795,0,218.414017352647,145.821007647353,3,"norte",3,0,0,0,1,52.3333333333333,0,121.411675,364.235025,3,0,0,0,1,0
"5571","153-1",5571,48.2446160714286,21.6108052747253,273.218302197802,112.777637692308,1.16573626373626,69.2113504395604,122.75475489011,3.28534692307692,4.792275,41.6050089285714,698.665833681319,-256.162293681319,3,"metropolitana",4,0,0,2,0,26,0,147.50118,442.50354,3,0,0,3,0,0
"5572","1530-1",5572,107.545832142857,46.906945054945,232.315608846154,54.3371452891371,181.843186813187,21.0892582417582,137.532831811385,105.733510177364,1.40066,42.3973351648352,931.102313541622,-236.257248541622,5,"norte",5,1,1,0,1,35,0,138.969013,694.845065,5,1,1,0,1,0
"5573","1531-1",5573,26.2149642857143,0,52.6182747252747,6.75128571428571,1.16703296703297,17.7,24.1841,9.12230769230769,0,0,137.757965384615,143.524534615385,3,"norte",3,0,0,0,2,69.6666666666667,0,93.7608333333333,281.2825,3,0,0,0,2,0
"5574","1532-1",5574,199.327917857143,34.079793956044,27.09575,7.54476317330211,16.412325,74.6646222302288,16.9064016393443,11.9142388632872,3.56301,39.3635357142857,430.872358433635,393.711641566365,5,"norte",5,0,1,0,2,32,0,164.9168,824.584,5,1,1,0,2,0
"5575","1533-1",5575,181.273285714286,3.89010989010989,167.852892857143,26.5563214285714,0,29.4675824175824,33.32615,7.93996351766513,0,0,450.306305825357,-37.8963058253575,4,"norte",4,0,0,0,2,40,0,103.1025,412.41,4,0,0,0,2,0
"5576","1534-1",5576,113.137767857143,0,11.8,25.340807967033,7.17260082417582,180.309835164835,68.9087149297424,18.6211585714286,0,6.00535714285714,431.296242457215,28.7149575427851,5,"norte",4,0,0,0,3,35.4,0,92.00224,460.0112,5,0,0,0,3,0
"5577","1535-1",5577,95.805675,0,16.9673723626374,18.278507967033,34.9825425824176,23.3892857142857,7.965,6.15707142857143,0,0,203.545455054945,41.2889099450549,3,"norte",2,0,0,0,0,63,0,81.611455,244.834365,3,0,0,0,0,0
"5578","1536-1",5578,42.2442107142857,5.83516483516483,15.67925,0,58.2810428571429,0,7.965,2.7435,0,0,132.748168406593,-38.3481684065934,3,"norte",1,0,0,0,1,52,0,31.4666666666667,94.4,3,0,0,0,1,0
"5579","1537-1",5579,65.1515085714286,0,66.3793763736264,5.606475,0,4.31435507115835,2.35705,18.9642857142857,0,6.69789071428571,169.470941444785,-39.9659414447847,1,"norte",1,0,0,0,0,71,0,129.505,129.505,1,0,0,0,0,0
"5580","1538-1",5580,28.3832142857143,0,12.32156,6.92925824175824,0,0,2.655,0.632142857142857,0,0,50.9211753846154,163.320214615385,2,"norte",2,0,0,0,1,69,0,107.120695,214.24139,2,0,0,0,1,0
"5581","1539-1",5581,33.8449285714286,0,18.113,1.56771428571429,5.33513754999099,35.7792857142857,7.588285,7.1447525,2.94882,0,112.32192362142,95.4501163785804,3,"norte",2,0,0,0,1,54.6666666666667,0,69.2573466666667,207.77204,3,0,0,0,1,0
"5582","154-1",5582,84.7248217857143,14.201795989011,57.778995,18.2952516483516,95.1062818681319,63.2413284615385,35.6629228021978,71.5979036813187,0,1.82616021978022,442.435461456044,671.006638543956,2,"metropolitana",5,0,0,0,1,72,0,556.72105,1113.4421,2,0,0,0,1,0
"5583","1540-1",5583,59.0421428571429,12.1565934065934,153.043730769231,17.4364078544406,0.189642857142857,33.1307692307692,19.451132967033,0.0885,0,7.20642857142857,301.745348513781,103.437151486219,2,"norte",4,0,0,0,2,45.5,0,202.59125,405.1825,2,0,0,0,2,0
"5584","1541-1",5584,37.6820357142857,2.91758241758242,10.56395,6.13664835164835,7.90178571428571,1.51714285714286,1.26428571428571,3.24921428571429,0,19.8492857142857,91.0819307692308,27.8030692307692,1,"norte",1,0,0,0,1,79,0,118.885,118.885,1,0,0,0,1,0
"5585","1542-1",5585,27.8538578571429,0.023895,16.211135,8.15296197892272,0.067555,4.67827857142857,8.90664,2.38786870195307,16.02735,0.049265,84.3588071094472,109.912262890553,4,"centro",2,0,2,0,1,25.25,0,48.5677675,194.27107,4,2,3,0,1,0
"5586","1543-1",5586,78.194175,6.15662406593407,107.2325,74.5680757611241,12.7206593406593,12.6808548009368,53.4288524590164,9.37589626441881,67.84587,13.5409836065574,435.744491298647,-219.363761298647,2,"centro",2,0,0,1,1,31,0,108.190365,216.38073,2,0,0,1,1,0
"5587","1544-1",5587,7.74058928571429,0.600535714285714,111.41855,1.44760714285714,11.4126098901099,13.7367884615385,4.42205,9.05423076923077,0,0,159.832961263736,378.837038736264,1,"centro",4,0,0,0,1,32,0,538.67,538.67,1,0,0,0,1,0
"5588","1545-1",5588,36.6010714285714,2.91758241758242,73.0125,0,0,0.875274725274725,12.095,4.9968617510917,0,0,130.49829032252,241.54213967748,4,"centro",3,0,0,0,2,29.25,0,93.0101075,372.04043,4,0,0,0,2,0
"5589","1546-1",5589,89.3927121428571,8.79452703296703,69.068230054945,18.192556361016,81.5468186630037,51.3821231147541,41.73011,20.2442382810495,2.94882,13.5267614285714,396.826897079164,138.804602920836,4,"centro",4,0,0,0,3,44,0,133.907875,535.6315,4,0,0,0,3,0
"5590","1547-1",5590,23.3642528571429,13.3176193956044,16.376925,10.5363872428391,6.090865,16.821292412178,21.6428792307692,79.7722548595468,15.73176,16.1062414285714,219.760477426652,62.1710225733481,1,"centro",3,0,0,0,1,37,0,281.9315,281.9315,1,0,0,0,1,0
"5591","1548-1",5591,38.4026785714286,1.53659340659341,24.839,0,1.16703296703297,0,15.694,0.0885,0,0,81.7278049450549,36.2721950549451,2,"centro",1,0,0,0,0,65.5,0,59,118,2,0,0,0,0,0
"5592","1549-1",5592,61.9051178571428,22.6413958791209,35.089365,27.8435328571429,1.89010714285714,17.1464300819672,26.71166,3.68202307849856,0.19647,3.86885245901639,200.974954355746,-5.38434935574592,3,"centro",2,0,0,1,1,42,0,65.1968683333333,195.590605,3,0,0,1,1,0
"5593","155-1",5593,61.0436757142857,3.39538516483516,34.851595,100.973930741758,60.3454909420628,16.225,23.3168,30.1249575,0,0.78175,331.058585062942,798.201414937058,1,"metropolitana",5,0,0,0,0,61,0,1129.26,1129.26,1,0,0,0,0,0
"5594","1550-1",5594,49.3848964285714,0,7.489165,18.6987857142857,0.0948214285714286,0,20.5290983606557,4.63504,0,1.26428571428571,102.09609264637,102.46811735363,2,"centro",2,0,0,0,0,44.5,0,102.282105,204.56421,2,0,0,0,0,0
"5595","1551-1",5595,22.6939285714286,6.75906593406593,1.598015,0,14.5217802197802,20.8506967213115,5.9,1.91564240174672,0,9.35571428571428,83.5948431340472,-19.3656731340472,1,"centro",1,0,0,0,1,64,0,64.22917,64.22917,1,0,0,0,1,0
"5596","1552-1",5596,50.5012607142857,2.91758241758242,15.8887,39.655737704918,50.115993956044,20.5994285714286,53.4255300819672,50.7524144759825,0.98294,9.35571428571428,294.195302207923,422.180337792077,1,"centro",5,0,0,0,1,39,0,716.37564,716.37564,1,0,0,0,1,0
"5597","1553-1",5597,76.1679042857143,6.70079208791209,36.3089209340659,18.9663038947937,2.47269,37.5122324175824,58.6823497820213,15.4065892711923,0,14.2990292857143,266.516811958996,150.655963041004,2,"centro",4,0,0,0,1,38,0,208.5863875,417.172775,2,0,0,0,1,0
"5598","1554-1",5598,50.936175,4.1808956043956,19.4995,5.03817857142857,64.1868131868132,2.91174725274725,5.66105,3.16071428571429,0,0,155.575073901099,109.542311098901,2,"centro",2,0,0,0,1,65.5,0,132.5586925,265.117385,2,0,0,0,1,0
"5599","1555-1",5599,43.3024178571428,30.4333021978022,20.218415,80.2046385290939,10.8595335164835,0,109.306340327869,19.1619218411712,0,0,313.486569269563,-143.446799269563,2,"centro",1,0,0,0,1,64,0,85.019885,170.03977,2,0,0,0,1,0
"5600","1556-1",5600,171.412573571429,46.8271978021978,21.118165,64.9164771662763,20.7227904395604,584.683729057828,118.256096775356,31.7290166367707,97.68394,46.0795969086651,1203.42958335808,-338.707588358082,5,"centro",5,0,1,0,2,25.2,0,172.944399,864.721995,5,1,1,0,2,0
"5601","1557-1",5601,90.1546971428571,5.62704395604396,193.203928571429,29.7528571428571,0,0.632142857142857,12.97705,0.59,0,1.35936,334.29707967033,-231.04707967033,4,"centro",1,2,0,0,1,15.25,0,25.8125,103.25,4,0,0,0,1,0
"5602","1558-1",5602,119.517185,12.5309548901099,29.34365,12.1931085714286,13.2263736263736,48.2428671428571,39.9005410448568,22.6253820652693,1.622205,8.79302285714286,307.995290198038,-207.331850198038,4,"centro",1,0,1,0,1,28.5,0,25.16586,100.66344,4,1,1,0,1,0
"5603","1559-1",5603,86.4810621428571,5.41625835164835,52.4661973626374,1.92698214285714,53.489789010989,22.0325807142857,12.708305,10.6060053296703,5.83687,21.9719792857143,272.936029340659,517.958970659341,7,"centro",5,2,1,0,1,35.7142857142857,0,112.985,790.895,7,1,1,0,1,0
"5604","156-1",5604,12.2412357142857,0,37.0579,3.01483516483516,0,35.2321255494506,15.0741758241758,28.7058989010989,0,32.4307828571429,163.756954010989,311.063245989011,1,"metropolitana",4,0,0,0,1,28,0,474.8202,474.8202,1,0,0,0,1,0
"5605","1560-1",5605,24.0366421428571,7.73272802197802,6.371115,6.74968428571428,41.2122067032967,4.41617072599532,3.634695,8.71974291208791,0,0.12095,102.993934791929,56.3703752080706,1,"centro",1,0,0,0,0,79,0,159.36431,159.36431,1,0,0,0,0,0
"5606","1561-1",5606,10.3039285714286,0,17.78555,3.38524590163934,2.84321,0,0,7.86588,0,0,42.1838144730679,98.5311855269321,1,"centro",1,0,0,0,0,73,0,140.715,140.715,1,0,0,0,0,0
"5607","1562-1",5607,41.0892857142857,0.35010989010989,33.6064,13.4910233291299,0,0,9.44,0.9735,0,0,98.9503189335255,75.0996810664745,2,"centro",2,0,0,0,0,48,0,87.025,174.05,2,0,0,0,0,0
"5608","1563-1",5608,143.871584285714,27.3221868131868,18.7746590659341,21.3714718969555,28.7868131868132,12.4979505494505,39.6799095298144,41.7517257795145,0,34.2347921428571,368.29109325024,-138.991723250241,4,"centro",2,0,0,1,1,33,0,57.3248425,229.29937,4,0,0,1,1,0
"5609","1564-1",5609,110.747635714286,0,101.870307692308,0.0632142857142857,58.9478076923077,27.1505357142857,27.87455,7.54596316203645,15.48691,21.6003214285714,371.287245689509,-34.411110689509,4,"norte",3,0,0,1,2,31.75,0,84.21903375,336.876135,4,0,0,1,2,0
"5610","1565-1",5610,65.1660057142857,9.75536472527473,59.16874,6.82705857142857,0.084665,3.35051327868852,5.51591483606557,0.046315,0,0.061655,149.976232125743,-31.9762321257431,2,"norte",1,1,0,0,1,16,0,59,118,2,0,0,0,1,0
"5611","1566-1",5611,72.0503785714286,9.96208516483517,24.78,0.177,18.8633535714286,22.5042857142857,21.83,27.6024672489083,4.05448,22.9341428571429,224.758193128029,320.005031871971,4,"norte",4,1,0,0,2,29.75,0,136.19080625,544.763225,4,0,0,0,2,0
"5612","1567-1",5612,40.4442892857143,3.70435714285714,64.5970123076923,24.1127611241218,26.3554945054945,12.0901639344262,27.86865,5.115005,0,7.51780210772834,211.805535408035,87.2633995919654,2,"norte",3,0,0,0,0,66,0,149.5344675,299.068935,2,0,0,0,0,0
"5613","1567-2",5613,106.482399285714,45.7087912087912,71.162555,22.7401509953162,15.4631868131868,12.0901639344262,39.7743402409011,11.3629982942402,24.19,2.191555,351.166140772576,39.295859227424,3,"norte",3,0,1,0,2,25.6666666666667,0,130.154,390.462,3,1,1,0,2,0
"5614","1568-1",5614,126.824756428571,36.2101704945055,35.166655,42.5119232408575,161.870153461538,18.5869256043956,51.8152508196721,257.887038467394,77.431305,25.2106157142857,833.51479423122,-209.97830923122,2,"norte",4,1,0,0,1,18,0,311.7682425,623.536485,2,0,0,0,1,0
"5615","157-1",5615,108.086714642857,0.772802747252747,71.1795645054945,44.8836097527472,8.94094590659341,47.357825,21.7618712087912,4.01811071428571,0,7.18535714285714,314.186801620879,-114.273561620879,2,"metropolitana",2,0,0,0,0,63,0,99.95662,199.91324,2,0,0,0,0,0
"5616","157-2",5616,68.5541860714286,6.88387362637363,5.30705,1.143125,99.9242802197802,12.4110714285714,74.1709260989011,3.24478928571429,4.890215,12.117125,288.646641730769,-203.981641730769,2,"metropolitana",1,0,0,0,0,35.5,0,42.3325,84.665,2,0,0,0,0,0
"5617","1570-1",5617,869.351219285714,5.97108527472527,49.4210874175824,160.938032698613,149.876111538462,83.194707032967,42.5943729508197,6.40057968523868,0.491765,60.3580957142857,1428.59705659841,-947.157056598407,8,"norte",4,1,1,0,2,41,0,60.18,481.44,7,1,1,0,2,0
"5618","1571-1",5618,24.9393421428571,6.99304956043956,135.49173,0.595015,2.86992857142857,1.49506,16.89111,3.50065153846154,0,0.58056,193.356446813187,-43.3784468131868,1,"norte",1,0,0,0,1,25,0,149.978,149.978,1,0,0,0,1,0
"5619","1573-1",5619,369.953220714286,2.322535,108.97359,77.9277999909926,247.070779450549,151.242801153846,36.9558154918033,38.4515642857143,53.9084264285714,30.7137953296703,1117.52032784543,-728.120327845433,6,"norte",3,1,2,0,1,19.8,0,55.755,389.4,6,2,3,0,1,0
"5620","1574-1",5620,30.2796428571428,12.6428571428571,55.5513527472527,48.2256537785985,10.2984273076923,25.2161785714286,40.5625,44.9202226292883,40.80558,0,308.50241503426,-110.73441503426,4,"norte",2,0,0,1,1,26,0,49.442,197.768,4,0,0,1,1,0
"5621","1575-1",5621,125.301713571429,5.55545296703297,130.90743,65.5991294334354,6.80769230769231,124.709966582598,38.2595387362637,21.3530271428571,2.703085,81.63063,602.827665741308,-278.327665741308,5,"norte",3,1,1,0,0,22.4,0,64.9,324.5,5,1,1,0,0,0
"5622","1576-1",5622,100.841325,1.35959340659341,121.327340659341,56.6179722527472,7.13640659340659,13.275,19.883,40.1924581097941,1.22897,0,361.862066021882,-172.767066021882,2,"norte",2,0,1,0,1,18.5,0,94.5475,189.095,2,1,1,0,1,0
"5623","1577-1",5623,81.1618328571429,0.0354,23.209125,0.244532307692308,1.8478021978022,28.7884074941452,11.88319,10.392889942635,0,0.07257,157.635749799418,151.229250200582,6,"norte",3,0,1,3,2,20.1666666666667,0,51.4775,308.865,6,1,1,3,2,0
"5624","1577-2",5624,3.22392857142857,9.33237362637363,18.585,4.71578571428571,2.52793928571429,12.8957142857143,17.7,11.551229610106,4.177495,20.355,105.064466093623,329.028033906377,3,"norte",4,0,0,0,2,39.6666666666667,0,144.6975,434.0925,3,0,0,0,2,0
"5625","1578-1",5625,24.8632742857143,1.11923,23.779655,2.357345,4.9383,10.4720785714286,20.3373,8.72846,0,2.29923,98.8948728571429,432.105127142857,3,"norte",4,0,0,0,1,56.6666666666667,0,177,531,3,0,0,0,1,0
"5626","1579-1",5626,118.77113,11.2618681318681,44.1841923076923,111.633673076923,177.899258156188,9.72867857142857,28.878328021978,105.270142780338,35.39646,28.7082621428571,671.731993189273,-249.043603189273,4,"norte",4,0,0,0,1,64.25,0,105.6720975,422.68839,4,0,0,0,1,0
"5627","158-1",5627,81.0051035714285,10.6523170879121,40.7205357142857,23.264478021978,44.5341401098901,0,12.685,0,0,0,212.861574505494,-134.539074505494,1,"metropolitana",1,0,0,0,0,83,0,78.3225,78.3225,1,0,0,0,0,0
"5628","1581-1",5628,77.6821392857143,2.91077472527473,34.0579120879121,11.4266629120879,58.0326593406593,27.1821428571429,22.42,24.1183571428571,18.929855,12.8261785714286,289.586681923077,11.3133180769231,5,"norte",3,0,1,0,0,39.2,0,60.18,300.9,5,1,1,0,0,0
"5629","1582-1",5629,49.5344614285714,1.27962247252747,157.533997087912,2.67465478021978,54.2461236263736,14.8369407142857,9.86893,1.18354,0,3.79171928571429,294.949989395604,-195.534989395604,1,"norte",1,0,0,0,0,70,0,99.415,99.415,1,0,0,0,0,0
"5630","1583-1",5630,160.556067857143,0,15.84327,8.54808857142857,0,8.21785714285714,14.2485,3.59609214285714,3.194555,21.6003214285714,235.804752142857,-36.0897521428571,5,"norte",3,0,0,1,0,31.75,0,80.5389825,199.715,5,0,0,1,0,0
"5631","1584-1",5631,302.692029978273,41.2148779120879,181.603705164835,97.0546843515496,157.734717032967,46.4228905503513,70.4791617519366,58.8444281475901,5.408235,27.4506695433255,988.905399432916,-592.515669432916,3,"norte",4,0,0,1,1,40.3333333333333,0,132.12991,396.38973,3,0,0,1,1,0
"5632","1585-1",5632,243.301671428571,23.9562821978022,60.6284,29.0052276580796,129.803984120879,637.404149725275,165.322579063232,221.337875370147,164.411465,113.870885,1789.04251956399,-323.718814563987,4,"norte",5,0,0,0,2,35.5,0,366.33092625,1465.323705,4,0,0,0,2,0
"5633","1586-1",5633,107.727172857143,39.2509721428571,76.0660417582418,49.2019964285714,48.2957142857143,48.8453088515583,40.25688,12.807290474111,0,2.53750778688525,424.988884585082,-134.716259585082,3,"norte",3,0,0,1,1,27.6666666666667,0,96.7575416666667,290.272625,3,0,0,1,1,0
"5634","1587-1",5634,40.8320035714286,10.8130823626374,16.5436745604396,29.5460303098541,0,5.39570337236534,51.9148557016754,18.2815358021844,0.245735,31.3248147306792,204.897435411264,181.960549588736,5,"norte",3,1,2,0,1,16,0,77.371597,386.857985,5,2,3,0,1,0
"5635","1588-1",5635,96.7488321428571,43.5305728021978,82.5134482967033,109.723323545307,139.086807472527,29.944565,36.9876186813187,179.829492352647,52.75072,53.2675178571428,824.382898150702,305.802221849298,4,"norte",5,1,1,0,2,24.25,0,282.54628,1130.18512,4,1,1,0,2,0
"5636","1589-1",5636,307.164156428571,0.171985,67.2347985714286,32.9460123410196,113.963038461538,20.9554579120879,29.7133498351648,10.7599564285714,0,0.35341,583.262164978382,-296.817164978382,2,"norte",3,0,0,0,0,67.5,0,143.2225,286.445,2,0,0,0,0,0
"5637","159-1",5637,77.9754957142857,11.4563736263736,44.25,177,23.7552964285714,153.037023571429,119.560404120879,3.702641642,20.403085,16.0625392857143,647.202859389253,-126.121054389253,2,"metropolitana",4,0,0,0,0,42,0,260.5409025,521.081805,2,0,0,0,0,0
"5638","1590-1",5638,93.8003914285714,19.2542934065934,118.30267,159.574436517745,53.1,85.3830815492704,42.6038903278688,13.1437923117876,95.426305,0.2183,680.807160541836,-191.724005541836,3,"norte",4,0,2,0,1,18.6666666666667,0,163.027718333333,489.083155,3,2,3,0,1,0
"5639","1591-1",5639,2.71821428571429,0.437637362637363,25.842,0,20.2285714285714,2.655,18.467,29.8892314285714,0.27022,0,100.507874505494,-17.9078745054945,3,"norte",1,0,0,1,0,26,0,27.5333333333333,82.6,3,0,0,1,0,0
"5640","1592-1",5640,46.6580428571428,1.94310989010989,8.034915,9.137625,89.51775,0,20.893375,0.177,0,0,176.361817747253,15.9781822527473,1,"norte",2,0,0,0,0,75,0,192.34,192.34,1,0,0,0,0,0
"5641","1593-1",5641,144.512872142857,11.6897089010989,18.2881424725275,10.5755814285714,70.7819045054945,345.904737013151,60.7021578652495,57.9234834065934,65.88353,12.2585163583138,798.520634093857,164.233105906143,3,"norte",5,0,0,0,0,42,0,320.917913333333,962.75374,3,0,0,0,0,0
